name,label,value,reporting_period,non_numeric_value
State Street,emissions_scope_2_market,32821.0,2018,
State Street,emissions_scope_1,9680.0,2017,
State Street,emissions_scope_2_location,90185.0,2017,
State Street,emissions_scope_2_market,47182.0,2017,
State Street,Revenue,,2017,11.87B
State Street,emissions_scope_3,11164.0,2021,
State Street,emissions_scope_3,37488.0,2020,
State Street,emissions_scope_3,90874.0,2019,
State Street,emissions_scope_3,95888.0,2018,
State Street,emissions_scope_3,96283.0,2017,
Microchip Technology Incorporated,ceo_pay_ratio,157.0,2020,
Microchip Technology Incorporated,Revenue,,2019,5.35B
Microchip Technology Incorporated,Employees,21000.0,2021,
Microchip Technology Incorporated,Revenue,,2020,5.27B
Microchip Technology Incorporated,Revenue,,2021,5.44B
Microchip Technology Incorporated,Revenue,,2022,6.82B
Microchip Technology Incorporated,"Ready for publishing (scope 1,2)",,2021,True
Microchip Technology Incorporated,emissions_scope_1,407724.0,2021,
Microchip Technology Incorporated,Scope 2 (Undefined),305162.0,2021,
Microchip Technology Incorporated,emissions_scope_1,348407.0,2020,
Microchip Technology Incorporated,Scope 2 (Undefined),305341.0,2020,
Microchip Technology Incorporated,emissions_scope_1,425973.0,2019,
Microchip Technology Incorporated,Scope 2 (Undefined),311490.0,2019,
Microchip Technology Incorporated,emissions_scope_1,529370.0,2018,
Microchip Technology Incorporated,Scope 2 (Undefined),328915.0,2018,
Microchip Technology Incorporated,Revenue,,2018,3.98B
Microchip Technology Incorporated,emissions_scope_3_waste_generated_in_operations,1219.0,2021,
Microchip Technology Incorporated,emissions_scope_3_business_travel,612.0,2021,
Microchip Technology Incorporated,emissions_scope_3_employee commuting,20400.0,2021,
"Qorvo, Inc.",ceo_pay_ratio,156.0,2020,
"Qorvo, Inc.",Employees,8900.0,2021,
"Qorvo, Inc.",Revenue,,2020,3.24B
"Qorvo, Inc.",Revenue,,2019,3.09B
"Qorvo, Inc.",Revenue,,2021,4.02B
"Qorvo, Inc.",Revenue,,2022,4.65B
"Qorvo, Inc.","Ready for publishing (scope 1,2)",,2021,True
"Qorvo, Inc.",emissions_scope_1,165487.0,2021,
"Qorvo, Inc.",emissions_scope_1,159272.0,2020,
"Qorvo, Inc.",emissions_scope_1,184827.0,2019,
"Qorvo, Inc.",emissions_scope_2_location,160459.0,2019,
"Qorvo, Inc.",emissions_scope_2_location,155529.0,2020,
"Qorvo, Inc.",emissions_scope_2_location,124435.0,2021,
Extra Space Storage Inc.,ceo_pay_ratio,156.0,2020,
Extra Space Storage Inc.,Employees,4309.0,2021,
Extra Space Storage Inc.,Revenue,,2018,1.21B
Extra Space Storage Inc.,Revenue,,2019,1.32B
Extra Space Storage Inc.,Revenue,,2020,1.38B
Extra Space Storage Inc.,Revenue,,2021,1.61B
Extra Space Storage Inc.,"Ready for publishing (scope 1,2)",,2021,True
Extra Space Storage Inc.,emissions_scope_1,21945.0,2021,
Extra Space Storage Inc.,Scope 1+2 Emission,107145.0,2021,
Extra Space Storage Inc.,Scope 1+2 Emission,116077.0,2020,
Extra Space Storage Inc.,emissions_scope_1,19693.0,2020,
Extra Space Storage Inc.,emissions_scope_1,21677.0,2019,
Extra Space Storage Inc.,Scope 1+2 Emission,89839.0,2019,
Extra Space Storage Inc.,emissions_scope_1,19205.0,2018,
Extra Space Storage Inc.,Scope 1+2 Emission,83713.0,2018,
"L3Harris Technologies, Inc.",ceo_pay_ratio,156.0,2020,
"L3Harris Technologies, Inc.",Revenue,,2019,6.8B
"L3Harris Technologies, Inc.",Employees,47000.0,2021,
"L3Harris Technologies, Inc.",Revenue,,2020,18.53B
"L3Harris Technologies, Inc.",Revenue,,2021,17.81B
"L3Harris Technologies, Inc.","Ready for publishing (scope 1,2)",,2021,True
"L3Harris Technologies, Inc.",emissions_scope_1,47849.0,2021,
"L3Harris Technologies, Inc.",Scope 2 (Undefined),221843.0,2021,
"L3Harris Technologies, Inc.",emissions_scope_1,61418.0,2020,
"L3Harris Technologies, Inc.",Scope 2 (Undefined),255568.0,2020,
"L3Harris Technologies, Inc.",emissions_scope_1,77542.0,2019,
"L3Harris Technologies, Inc.",Scope 2 (Undefined),270913.0,2019,
"L3Harris Technologies, Inc.",emissions_scope_3_fuel_and_energy_related_activities,11369.0,2021,
"L3Harris Technologies, Inc.",emissions_scope_3_business_travel,25818.0,2021,
"L3Harris Technologies, Inc.",emissions_scope_3_employee commuting,61301.0,2021,
"L3Harris Technologies, Inc.",emissions_scope_3_fuel_and_energy_related_activities,12346.0,2020,
"L3Harris Technologies, Inc.",emissions_scope_3_business_travel,15528.0,2020,
"L3Harris Technologies, Inc.",emissions_scope_3_employee commuting,74208.0,2020,
"L3Harris Technologies, Inc.",emissions_scope_3_fuel_and_energy_related_activities,13034.0,2019,
"L3Harris Technologies, Inc.",emissions_scope_3_business_travel,17174.0,2019,
"L3Harris Technologies, Inc.",emissions_scope_3_employee commuting,112437.0,2019,
KLA Corporation,ceo_pay_ratio,155.0,2020,
KLA Corporation,Revenue,,2019,4.57B
KLA Corporation,Revenue,,2020,5.81B
KLA Corporation,Employees,14000.0,2021,
KLA Corporation,Revenue,,2021,6.92B
KLA Corporation,Revenue,,2022,9.21B
KLA Corporation,"Ready for publishing (scope 1,2)",,2021,True
KLA Corporation,emissions_scope_1,3793.0,2020,
KLA Corporation,emissions_scope_2_location,52243.0,2020,
KLA Corporation,emissions_scope_2_market,29141.0,2020,
KLA Corporation,emissions_scope_3_purchased_goods_and_services,1493601.0,2020,
KLA Corporation,emissions_scope_3_capital_goods,117859.0,2020,
KLA Corporation,emissions_scope_3_fuel_and_energy_related_activities,6421.0,2020,
KLA Corporation,emissions_scope_3_upstream_transportation_and_distribution,140894.0,2020,
KLA Corporation,emissions_scope_3_waste_generated_in_operations,368.0,2020,
KLA Corporation,emissions_scope_3_business_travel,11548.0,2020,
KLA Corporation,emissions_scope_3_employee commuting,1344.0,2020,
KLA Corporation,emissions_scope_3_upstream_leased_assets,8836.0,2020,
KLA Corporation,emissions_scope_3_use_of_sold_products,3080471.0,2020,
Zebra Technologies Corporation,ceo_pay_ratio,155.0,2020,
Zebra Technologies Corporation,Employees,9800.0,2021,
Zebra Technologies Corporation,Revenue,,2018,4.22B
Zebra Technologies Corporation,Revenue,,2019,4.49B
Zebra Technologies Corporation,Revenue,,2020,4.45B
Zebra Technologies Corporation,Revenue,,2021,5.63B
Zebra Technologies Corporation,"Ready for publishing (scope 1,2)",,2021,True
Zebra Technologies Corporation,emissions_scope_1,2100.0,2020,
Zebra Technologies Corporation,emissions_scope_2_location,10600.0,2020,
Zebra Technologies Corporation,emissions_scope_2_market,9400.0,2020,
Zebra Technologies Corporation,emissions_scope_3_purchased_goods_and_services,536400.0,2020,
Zebra Technologies Corporation,emissions_scope_3_capital_goods,28200.0,2020,
Zebra Technologies Corporation,emissions_scope_3_fuel_and_energy_related_activities,2200.0,2020,
Zebra Technologies Corporation,emissions_scope_3_upstream_transportation_and_distribution,95800.0,2020,
Zebra Technologies Corporation,emissions_scope_3_waste_generated_in_operations,100.0,2020,
Zebra Technologies Corporation,emissions_scope_3_business_travel,2200.0,2020,
Zebra Technologies Corporation,emissions_scope_3_employee commuting,2500.0,2020,
Zebra Technologies Corporation,emissions_scope_3_upstream_leased_assets,6000.0,2020,
Zebra Technologies Corporation,emissions_scope_3_downstream_transportation_and_distribution,63600.0,2020,
Zebra Technologies Corporation,emissions_scope_3_use_of_sold_products,727900.0,2020,
Zebra Technologies Corporation,emissions_scope_3_end_of_life_treatment_of_sold_products,100.0,2020,
Franklin Resources,ceo_pay_ratio,154.0,2020,
Franklin Resources,Employees,9800.0,2021,
Franklin Resources,Revenue,,2018,6.2B
Franklin Resources,Revenue,,2019,5.67B
Franklin Resources,Revenue,,2020,5.57B
Franklin Resources,Revenue,,2021,8.43B
Franklin Resources,"Ready for publishing (scope 1,2)",,2021,True
Franklin Resources,emissions_scope_1,6729.67,2021,
Franklin Resources,emissions_scope_2_location,23063.37,2021,
Franklin Resources,emissions_scope_2_market,23798.24,2021,
Franklin Resources,emissions_scope_3,14330.31,2021,
"AvalonBay Communities, Inc.",ceo_pay_ratio,150.0,2020,
"AvalonBay Communities, Inc.",Employees,2839.0,2021,
"AvalonBay Communities, Inc.",Revenue,,2018,2.29B
"AvalonBay Communities, Inc.",Revenue,,2019,2.33B
"AvalonBay Communities, Inc.",Revenue,,2020,2.3B
"AvalonBay Communities, Inc.",Revenue,,2021,2.31B
"AvalonBay Communities, Inc.","Ready for publishing (scope 1,2)",,2021,True
"AvalonBay Communities, Inc.",emissions_scope_1,15402.0,2021,
"AvalonBay Communities, Inc.",Scope 2 (Undefined),34408.0,2021,
"AvalonBay Communities, Inc.",emissions_scope_1,19280.0,2020,
"AvalonBay Communities, Inc.",Scope 2 (Undefined),49548.0,2020,
"AvalonBay Communities, Inc.",emissions_scope_1,22568.0,2019,
"AvalonBay Communities, Inc.",Scope 2 (Undefined),57834.0,2019,
"AvalonBay Communities, Inc.",emissions_scope_3,4326.0,2021,
"AvalonBay Communities, Inc.",emissions_scope_3,5268.0,2020,
"AvalonBay Communities, Inc.",emissions_scope_3,5869.0,2019,
Phillips 66,ceo_pay_ratio,149.0,2020,
Phillips 66,Employees,14000.0,2021,
Phillips 66,Revenue,,2018,111.49B
Phillips 66,Revenue,,2019,107.29B
Phillips 66,Revenue,,2020,64.13B
Phillips 66,Revenue,,2021,111.48B
Phillips 66,"Ready for publishing (scope 1,2)",,2021,True
Phillips 66,emissions_scope_1,30300000.0,2021,
Phillips 66,emissions_scope_2_location,4500000.0,2021,
Phillips 66,emissions_scope_1,25500000.0,2020,
Phillips 66,emissions_scope_2_location,4600000.0,2020,
Phillips 66,emissions_scope_1,30100000.0,2019,
Phillips 66,emissions_scope_2_location,5400000.0,2019,
Phillips 66,emissions_scope_1,29300000.0,2018,
Phillips 66,emissions_scope_2_location,4800000.0,2018,
Phillips 66,emissions_scope_1,29000000.0,2017,
Phillips 66,emissions_scope_2_location,4800000.0,2017,
Phillips 66,Revenue,,2017,102.35B
Phillips 66,emissions_scope_3,350000000.0,2021,
Phillips 66,emissions_scope_3,313000000.0,2020,
Phillips 66,emissions_scope_3,382000000.0,2019,
"Jack Henry & Associates, Inc.",ceo_pay_ratio,148.0,2020,
"Jack Henry & Associates, Inc.",Employees,6714.0,2021,
"Jack Henry & Associates, Inc.",Revenue,,2018,1.47B
"Jack Henry & Associates, Inc.",Revenue,,2019,1.55B
"Jack Henry & Associates, Inc.",Revenue,,2020,1.7B
"Jack Henry & Associates, Inc.",Revenue,,2021,1.76B
"Jack Henry & Associates, Inc.","Ready for publishing (scope 1,2)",,2021,True
"Jack Henry & Associates, Inc.",emissions_scope_1,2941.21,2021,
"Jack Henry & Associates, Inc.",Scope 2 (Undefined),31982.56,2021,
"Jack Henry & Associates, Inc.",emissions_scope_1,4836.37,2020,
"Jack Henry & Associates, Inc.",Scope 2 (Undefined),35561.7,2020,
"Jack Henry & Associates, Inc.",emissions_scope_1,5803.57,2019,
"Jack Henry & Associates, Inc.",Scope 2 (Undefined),36099.27,2019,
"Jack Henry & Associates, Inc.",emissions_scope_3,159906.0,2019,
American Airlines Group Inc.,ceo_pay_ratio,145.0,2020,
American Airlines Group Inc.,Employees,129200.0,2021,
American Airlines Group Inc.,Revenue,,2018,44.54B
American Airlines Group Inc.,Revenue,,2019,45.77B
American Airlines Group Inc.,Revenue,,2020,17.34B
American Airlines Group Inc.,Revenue,,2021,29.88B
American Airlines Group Inc.,"Ready for publishing (scope 1,2)",,2021,True
American Airlines Group Inc.,emissions_scope_1,28810000.0,2021,
American Airlines Group Inc.,emissions_scope_2_location,251000.0,2021,
American Airlines Group Inc.,emissions_scope_2_market,249000.0,2021,
American Airlines Group Inc.,emissions_scope_1,19831000.0,2020,
American Airlines Group Inc.,emissions_scope_1,41143000.0,2019,
American Airlines Group Inc.,emissions_scope_2_location,296000.0,2019,
American Airlines Group Inc.,emissions_scope_2_market,274000.0,2019,
American Airlines Group Inc.,emissions_scope_2_location,258000.0,2020,
American Airlines Group Inc.,emissions_scope_2_market,250000.0,2020,
American Airlines Group Inc.,emissions_scope_3,12907000.0,2021,
American Airlines Group Inc.,emissions_scope_3,9674000.0,2020,
American Airlines Group Inc.,emissions_scope_3,15968000.0,2019,
Packaging Corporation of America,ceo_pay_ratio,143.5,2020,
Packaging Corporation of America,Employees,15200.0,2021,
Packaging Corporation of America,Revenue,,2018,7.01B
Packaging Corporation of America,Revenue,,2019,6.96B
Packaging Corporation of America,Revenue,,2020,6.66B
Packaging Corporation of America,Revenue,,2021,7.73B
Packaging Corporation of America,"Ready for publishing (scope 1,2)",,2021,True
Packaging Corporation of America,emissions_scope_1,1950000.0,2021,
Packaging Corporation of America,emissions_scope_2_location,1060000.0,2021,
Packaging Corporation of America,emissions_scope_2_market,1620000.0,2021,
Packaging Corporation of America,emissions_scope_1,1770000.0,2020,
Packaging Corporation of America,emissions_scope_2_location,1110000.0,2020,
Packaging Corporation of America,emissions_scope_2_market,1380000.0,2020,
Packaging Corporation of America,emissions_scope_1,1191000.0,2019,
Packaging Corporation of America,emissions_scope_2_location,1200000.0,2019,
Packaging Corporation of America,emissions_scope_1,1800000.0,2018,
Packaging Corporation of America,emissions_scope_2_location,1280000.0,2018,
Packaging Corporation of America,emissions_scope_1,1870000.0,2017,
Packaging Corporation of America,emissions_scope_2_location,1400000.0,2017,
Packaging Corporation of America,Revenue,,2017,6.45B
Packaging Corporation of America,emissions_scope_3,2300000.0,2020,
Packaging Corporation of America,emissions_scope_3,2470000.0,2019,
Packaging Corporation of America,emissions_scope_3,2270000.0,2018,
Packaging Corporation of America,emissions_scope_3,2480000.0,2021,
Packaging Corporation of America,female_employees,9.0,2020,
Packaging Corporation of America,renewable_energy,19666682.4,2020,
Packaging Corporation of America,total_energy,30666691.2,2020,
Packaging Corporation of America,Water_withdrawn_total,270800.0,2020,
Fifth Third Bancorp,ceo_pay_ratio,141.0,2020,
Fifth Third Bancorp,Employees,19119.0,2021,
Fifth Third Bancorp,Revenue,,2018,6.77B
Fifth Third Bancorp,Revenue,,2019,7.89B
Fifth Third Bancorp,Revenue,,2020,6.55B
Fifth Third Bancorp,Revenue,,2021,8.3B
Fifth Third Bancorp,"Ready for publishing (scope 1,2)",,2021,True
Fifth Third Bancorp,emissions_scope_1,12479.0,2021,
Fifth Third Bancorp,emissions_scope_2_location,64927.0,2021,
Fifth Third Bancorp,emissions_scope_2_market,0.0,2021,
Fifth Third Bancorp,emissions_scope_1,12995.0,2020,
Fifth Third Bancorp,emissions_scope_2_location,72695.0,2020,
Fifth Third Bancorp,emissions_scope_1,13233.0,2019,
Fifth Third Bancorp,emissions_scope_2_location,79417.0,2019,
Fifth Third Bancorp,emissions_scope_1,14046.0,2018,
Fifth Third Bancorp,emissions_scope_2_location,91519.0,2018,
Fifth Third Bancorp,emissions_scope_1,12116.0,2017,
Fifth Third Bancorp,emissions_scope_2_location,94617.0,2017,
Fifth Third Bancorp,emissions_scope_2_market,58315.0,2017,
Fifth Third Bancorp,emissions_scope_2_market,61380.0,2018,
Fifth Third Bancorp,emissions_scope_2_market,2108.0,2019,
Fifth Third Bancorp,emissions_scope_2_market,0.0,2020,
Fifth Third Bancorp,Revenue,,2017,7.71B
Fifth Third Bancorp,emissions_scope_3,399380.0,2021,
Globe Life Inc.,ceo_pay_ratio,141.0,2020,
Globe Life Inc.,Employees,3222.0,2021,
Globe Life Inc.,Revenue,,2018,4.3B
Globe Life Inc.,Revenue,,2019,4.53B
Globe Life Inc.,Revenue,,2020,4.74B
Globe Life Inc.,Revenue,,2021,5.11B
Globe Life Inc.,"Ready for publishing (scope 1,2)",,2021,True
Globe Life Inc.,emissions_scope_1,1166.0,2021,
Globe Life Inc.,emissions_scope_2_location,6381.0,2021,
Globe Life Inc.,emissions_scope_2_market,7441.0,2021,
Globe Life Inc.,emissions_scope_2_location,5309.0,2020,
Globe Life Inc.,emissions_scope_2_location,6904.0,2019,
Globe Life Inc.,emissions_scope_3,44127.0,2021,
Globe Life Inc.,emissions_scope_3_business_travel,427.0,2020,
Globe Life Inc.,emissions_scope_3_business_travel,1439.0,2019,
"Church & Dwight Co., Inc.",ceo_pay_ratio,140.0,2020,
"Church & Dwight Co., Inc.",Employees,5100.0,2021,
"Church & Dwight Co., Inc.",Revenue,,2018,4.15B
"Church & Dwight Co., Inc.",Revenue,,2019,4.36B
"Church & Dwight Co., Inc.",Revenue,,2020,4.9B
"Church & Dwight Co., Inc.",Revenue,,2021,5.19B
"Church & Dwight Co., Inc.","Ready for publishing (scope 1,2)",,2021,True
"Church & Dwight Co., Inc.",emissions_scope_1,91159.0,2020,
"Church & Dwight Co., Inc.",emissions_scope_2_location,72558.5,2020,
"Church & Dwight Co., Inc.",emissions_scope_2_market,7789.9,2020,
"Church & Dwight Co., Inc.",emissions_scope_3_purchased_goods_and_services,1637260.0,2020,
"Church & Dwight Co., Inc.",emissions_scope_3_capital_goods,13640.0,2020,
"Church & Dwight Co., Inc.",emissions_scope_3_fuel_and_energy_related_activities,19869.0,2020,
"Church & Dwight Co., Inc.",emissions_scope_3_upstream_transportation_and_distribution,309126.0,2020,
"Church & Dwight Co., Inc.",emissions_scope_3_waste_generated_in_operations,12850.0,2020,
"Church & Dwight Co., Inc.",emissions_scope_3_business_travel,6424.0,2020,
"Church & Dwight Co., Inc.",emissions_scope_3_employee commuting,7521.0,2020,
"Church & Dwight Co., Inc.",emissions_scope_3_use_of_sold_products,649.0,2020,
"Church & Dwight Co., Inc.",emissions_scope_3_end_of_life_treatment_of_sold_products,143727.0,2020,
"Church & Dwight Co., Inc.",emissions_scope_3_investments,19220.0,2020,
Southwest Airlines Co.,ceo_pay_ratio,139.0,2020,
Southwest Airlines Co.,Employees,62333.0,2021,
Southwest Airlines Co.,Revenue,,2018,21.96B
Southwest Airlines Co.,Revenue,,2019,22.43B
Southwest Airlines Co.,Revenue,,2020,9.05B
Southwest Airlines Co.,Revenue,,2021,15.79B
Southwest Airlines Co.,"Ready for publishing (scope 1,2)",,2021,True
Southwest Airlines Co.,emissions_scope_1,16351057.0,2021,
Southwest Airlines Co.,Scope 2 (Undefined),34977.0,2021,
Southwest Airlines Co.,emissions_scope_1,12591984.0,2020,
Southwest Airlines Co.,Scope 2 (Undefined),38334.0,2020,
Southwest Airlines Co.,emissions_scope_1,20532323.0,2019,
Southwest Airlines Co.,Scope 2 (Undefined),44783.0,2019,
Southwest Airlines Co.,emissions_scope_1,20537710.0,2018,
Southwest Airlines Co.,Scope 2 (Undefined),46972.0,2018,
Southwest Airlines Co.,emissions_scope_1,20148910.0,2017,
Southwest Airlines Co.,Scope 2 (Undefined),51634.0,2017,
Southwest Airlines Co.,Revenue,,2017,21.15B
Southwest Airlines Co.,emissions_scope_3_waste_generated_in_operations,1600.0,2021,
Southwest Airlines Co.,emissions_scope_3_employee commuting,142200.0,2021,
Southwest Airlines Co.,emissions_scope_3_waste_generated_in_operations,1500.0,2020,
Southwest Airlines Co.,emissions_scope_3_employee commuting,118300.0,2020,
Southwest Airlines Co.,emissions_scope_3_waste_generated_in_operations,2200.0,2019,
Southwest Airlines Co.,emissions_scope_3_employee commuting,151400.0,2019,
Southwest Airlines Co.,emissions_scope_3_waste_generated_in_operations,2100.0,2018,
Southwest Airlines Co.,emissions_scope_3_employee commuting,147200.0,2018,
Southwest Airlines Co.,emissions_scope_3_waste_generated_in_operations,1900.0,2017,
Southwest Airlines Co.,emissions_scope_3_employee commuting,137600.0,2017,
The J. M. Smucker Company,ceo_pay_ratio,136.0,2020,
"Martin Marietta Materials, Inc.",ceo_pay_ratio,135.0,2020,
"Martin Marietta Materials, Inc.",Employees,10000.0,2021,
"Martin Marietta Materials, Inc.",Revenue,,2018,3.98B
"Martin Marietta Materials, Inc.",Revenue,,2019,4.42B
"Martin Marietta Materials, Inc.",Revenue,,2020,4.43B
"Martin Marietta Materials, Inc.",Revenue,,2021,5.08B
"Martin Marietta Materials, Inc.","Ready for publishing (scope 1,2)",,2021,True
"Martin Marietta Materials, Inc.",emissions_scope_1,4547000.0,2021,
"Martin Marietta Materials, Inc.",emissions_scope_1,4505000.0,2020,
"Martin Marietta Materials, Inc.",Scope 2 (Undefined),553000.0,2021,
"Martin Marietta Materials, Inc.",Scope 2 (Undefined),671000.0,2020,
Northern Trust,ceo_pay_ratio,135.0,2020,
Northern Trust,Employees,22500.0,2021,
Northern Trust,Revenue,,2018,5.97B
Northern Trust,Revenue,,2019,6.09B
