Column1,name,label,value,reporting_period
17058,"Littelfuse, Inc.",revenue_in_usd,1.6,2021
17059,AGCO Corporation,ceo_pay_ratio,270,2020
17060,AGCO Corporation,Arabesque_GC_score,56.29,2021
17061,AGCO Corporation,Arabesque_ESG_score,57.84,2021
17062,AGCO Corporation,Long-term_temperature,3°C,2021
17063,AGCO Corporation,Near-term_temperature,3°C,2021
17064,"BJ's Restaurants, Inc.",ceo_pay_ratio,268,2020
17065,"BJ's Restaurants, Inc.",Arabesque_GC_score,47.18,2021
17066,"BJ's Restaurants, Inc.",Arabesque_ESG_score,51.52,2021
17067,"BJ's Restaurants, Inc.",Long-term_temperature,3°C,2021
17068,"BJ's Restaurants, Inc.",Near-term_temperature,3°C,2021
17069,Schlumberger,UN_GC_CFO_Principles,True,2021
17070,Schlumberger,ceo_pay_ratio,267,2020
17071,Schlumberger,Employees,92000,2021
17072,Schlumberger,Revenue,32.81B,2018
17073,Schlumberger,Revenue,32.92B,2019
17074,Schlumberger,Revenue,23.6B,2020
17075,Schlumberger,Revenue,22.93B,2021
17076,Schlumberger,adult,No,2022
17077,Schlumberger,alcoholic,No,2022
17078,Schlumberger,catholic,No,2022
17079,Schlumberger,coal,No,2022
17080,Schlumberger,controversialWeapons,No,2022
17081,Schlumberger,furLeather,No,2022
17082,Schlumberger,gambling,No,2022
17083,Schlumberger,gmo,No,2022
17084,Schlumberger,militaryContract,No,2022
17085,Schlumberger,nuclear,No,2022
17086,Schlumberger,pesticides,No,2022
17087,Schlumberger,smallArms,No,2022
17088,Schlumberger,tobacco,No,2022
17089,Schlumberger,Risk:_Sustainalytics,21.93,2022
17090,Schlumberger,Animal_testing?,False,2022
17091,Schlumberger,"Does_company_use_products_from_Soy,_Palm_Oil,_Mining,_Timber,_Fisheries,_Agriculture,_Cattle",False,2022
17092,Schlumberger,relatedControversy," In 2006, a radioactive canister imported by Schlumberger was recovered in the Western Australian outback desert.[ The canister had been lost by the company's transport partner, when the improperly secured container fell off the trailer on which it was being transported.",2021
17093,Schlumberger,Risk:_Sustainalytics,35.4,2021
17094,Schlumberger,net_zero_goal,,2021
17095,Schlumberger,ceo_pay_ratio,254,2021
17096,Schlumberger,GENDER_CONTROVERSIES:_Incidents_involving_sexual_harassment_or_gender_discrimination_and_provides_gender_controversy_research_to_investors,,2021
17097,Schlumberger,Employees,86000,2020
17098,Schlumberger,Employees,105000,2019
17099,Schlumberger,Employees,100000,2018
17100,Schlumberger,net_zero_goal,2050,2020
17101,Schlumberger,Does the company have TCFD report?,True,2020
17102,Schlumberger,emissions_scope_1,1424000,2020
17103,Schlumberger,emissions_scope_1,1668000,2019
17104,Schlumberger,emissions_scope_1,1422000,2018
17105,Schlumberger,emissions_scope_2_location,642000,2018
17106,Schlumberger,emissions_scope_2_market,,2018
17107,Schlumberger,emissions_scope_2_location,,2020
17108,Schlumberger,emissions_scope_2_location,,2019
17109,Schlumberger,emissions_scope_2_market,,2019
17110,Schlumberger,emissions_scope_2_market,,2020
17111,Schlumberger,emissions_scope_3,38127000,2020
17112,Schlumberger,emissions_scope_3,52135000,2019
17113,Schlumberger,emissions_scope_3_purchased_goods_and_services,,2019
17114,Schlumberger,emissions_scope_3_capital_goods,68000,2019
17115,Schlumberger,emissions_scope_3_fuel_and_energy_related_activities,,2019
17116,Schlumberger,emissions_scope_3_upstream_transportation_and_distribution,1038000,2019
17117,Schlumberger,emissions_scope_3_waste_generated_in_operations,,2019
17118,Schlumberger,emissions_scope_3_business_travel,39000,2020
17119,Schlumberger,emissions_scope_3_waste_generated_in_operations,120000,2020
17120,Schlumberger,emissions_scope_3_upstream_transportation_and_distribution,1038000,2020
17121,Schlumberger,emissions_scope_3_fuel_and_energy_related_activities,63000,2020
17122,Schlumberger,emissions_scope_3_capital_goods,68000,2020
17123,Schlumberger,emissions_scope_3_purchased_goods_and_services,4924000,2020
17124,Schlumberger,emissions_scope_3_employee commuting,50000,2020
17125,Schlumberger,emissions_scope_3_upstream_leased_assets,841000,2020
17126,Schlumberger,emissions_scope_3_use_of_sold_products,26520000,2020
17127,Schlumberger,emissions_scope_3_end_of_life_treatment_of_sold_products,333000,2020
17128,Schlumberger,emissions_scope_3_downstream_leased_assets,1192000,2020
17129,Schlumberger,emissions_scope_3_investments,3304000,2020
17130,Schlumberger,total_energy,5839000,2020
17131,Schlumberger,total_energy,7121000,2019
17132,Schlumberger,total_energy,6814000,2018
17133,Schlumberger,renewable_energy,192000,2020
17134,Schlumberger,Gender_balance_of_the_company’s_executives_and_executive_board,30,2021
17135,Schlumberger,Gender_balance_of_the_company’s_workforce,18,2021
17136,Schlumberger,female_employees,22,2021
17137,Schlumberger,Gender_balance_of_the_company’s_board_of_directors_and_nonexecutive_board_(or_supervisory_board),27,2021
17138,Schlumberger,Unadjusted_pay_gap,2.7,2021
17139,Schlumberger,Gender_balance_total,18.5,2020
17140,Schlumberger,female_employees,17.2,2020
17141,Schlumberger,Gender_balance_of_the_company’s_senior_management,17.3,2020
17142,Schlumberger,female_employees,16.3,2019
17143,Schlumberger,Gender_balance_of_the_company’s_workforce,13.2,2019
17144,Schlumberger,Gender_balance_of_the_company’s_senior_management,13.2,2019
17145,Schlumberger,Commitment_to_ensure_equal_access_to_training_and_career_development_irrespective_of_gender,True,2020
17146,Schlumberger,"Commitment_to_the_safety_of_employees_in_the_workplace,_in_travel_to_and_from_the_workplace_and_on_company_related_business,_as_well_as_safety_of_vendors_in_the_workplace",True,2020
17147,Schlumberger,"Prohibits_all_forms_of_violence_in_the_workplace,_including_verbal,_physical_and_sexual_harassment",True,2020
17148,Schlumberger,GENDER_CONTROVERSIES:_Incidents_involving_sexual_harassment_or_gender_discrimination_and_provides_gender_controversy_research_to_investors," In 2020, a class action lawsuit was filed against Schlumberger, alleging a culture of sexual harassment, discrimination, and retaliation. The lawsuit alleges that males regularly documented female co-workers and flaunted them on public forums. Male colleagues would also encourage other men to break into the plaintiff's room at night and stonewall her if she did not consent to sexual activity. The lawsuit also outlines instances of ""sexist and hostile comments,"" and one instance in which the plaintiff was groped. Women who complain to HR are told it's all just ""oil field talk"" and are subsequently ignored. When the plaintiff kept complaining, Schlumberger allegedly terminated the plaintiff.",2020
17149,Schlumberger,UN_GC_Participant,True,2021
17150,Schlumberger,relatedControversy,Environmental Supply Chain Incidents; Employee Incidents; Society & Community Incidents,2022
17151,Schlumberger,S&P500,True,2021
17152,Schlumberger,"Ready for publishing (scope 1,2)",True,2021
17153,Schlumberger,peerGroup,Energy Services,2022
17154,Schlumberger,emissions_scope_1,1369000,2021
17155,Schlumberger,emissions_scope_2_location,,2021
17156,Schlumberger,Scope 2 (Undefined),527000,2020
17157,Schlumberger,Scope 2 (Undefined),650000,2019
17158,Schlumberger,Scope 2 (Undefined),375000,2021
17159,Schlumberger,Ready for publishing (scope 3),True,2021
17160,Schlumberger,emissions_scope_3,27375000,2021
17161,Dana Incorporated,ceo_pay_ratio,266,2020
17162,Dana Incorporated,Arabesque_GC_score,61.48,2021
17163,Dana Incorporated,Arabesque_ESG_score,50.45,2021
17164,Dana Incorporated,Long-term_temperature,2°C,2021
17165,Dana Incorporated,Near-term_temperature,1.5°C,2021
17166,"Molina Healthcare, Inc.",ceo_pay_ratio,266,2020
17167,"Molina Healthcare, Inc.",Arabesque_GC_score,44.09,2021
17168,"Molina Healthcare, Inc.",Arabesque_ESG_score,54.75,2021
17169,"Molina Healthcare, Inc.",Long-term_temperature,3°C,2021
17170,"Molina Healthcare, Inc.",Near-term_temperature,3°C,2021
17171,"Molina Healthcare, Inc.",S&P500,True,2021
17172,"Molina Healthcare, Inc.",Employees,14000,2021
17173,"Molina Healthcare, Inc.",Revenue,18.14B,2018
17174,"Molina Healthcare, Inc.",Revenue,16.34B,2019
17175,"Molina Healthcare, Inc.",Revenue,18.38B,2020
17176,"Molina Healthcare, Inc.",Revenue,26.98B,2021
17177,"Molina Healthcare, Inc.",adult,No,
17178,"Molina Healthcare, Inc.",alcoholic,No,
17179,"Molina Healthcare, Inc.",catholic,No,
17180,"Molina Healthcare, Inc.",coal,No,
17181,"Molina Healthcare, Inc.",controversialWeapons,No,
17182,"Molina Healthcare, Inc.",furLeather,No,
17183,"Molina Healthcare, Inc.",gambling,No,
17184,"Molina Healthcare, Inc.",gmo,No,
17185,"Molina Healthcare, Inc.",militaryContract,No,
17186,"Molina Healthcare, Inc.",nuclear,No,
17187,"Molina Healthcare, Inc.",pesticides,No,
17188,"Molina Healthcare, Inc.",smallArms,No,
17189,"Molina Healthcare, Inc.",tobacco,No,
17190,"Molina Healthcare, Inc.","Does_company_use_products_from_Soy,_Palm_Oil,_Mining,_Timber,_Fisheries,_Agriculture,_Cattle",False,
17191,"Molina Healthcare, Inc.","Ready for publishing (scope 1,2)",True,2021
17192,"Molina Healthcare, Inc.",Ready for publishing (scope 3),True,2021
17193,Las Vegas Sands Corp.,ceo_pay_ratio,265,2020
17194,Las Vegas Sands Corp.,Arabesque_GC_score,54.22,2021
17195,Las Vegas Sands Corp.,Arabesque_ESG_score,52.06,2021
17196,Las Vegas Sands Corp.,Long-term_temperature,2°C,2021
17197,Las Vegas Sands Corp.,Near-term_temperature,2°C,2021
17198,Las Vegas Sands Corp.,S&P500,True,2021
17199,Las Vegas Sands Corp.,Employees,44500,2021
17200,Las Vegas Sands Corp.,Revenue,12.13B,2019
17201,Las Vegas Sands Corp.,Revenue,13.73B,2018
17202,Las Vegas Sands Corp.,Revenue,2.94B,2020
17203,Las Vegas Sands Corp.,Revenue,4.23B,2021
17204,Las Vegas Sands Corp.,adult,No,2022
17205,Las Vegas Sands Corp.,alcoholic,No,2022
17206,Las Vegas Sands Corp.,coal,No,2022
17207,Las Vegas Sands Corp.,catholic,No,2022
17208,Las Vegas Sands Corp.,controversialWeapons,No,2022
17209,Las Vegas Sands Corp.,furLeather,No,2022
17210,Las Vegas Sands Corp.,gambling,Yes,2022
17211,Las Vegas Sands Corp.,gmo,No,2022
17212,Las Vegas Sands Corp.,militaryContract,No,2022
17213,Las Vegas Sands Corp.,nuclear,No,2022
17214,Las Vegas Sands Corp.,pesticides,No,2022
17215,Las Vegas Sands Corp.,smallArms,No,2022
17216,Las Vegas Sands Corp.,tobacco,No,2022
17217,Las Vegas Sands Corp.,relatedControversy,Customer Incidents; Business Ethics Incidents,2022
17218,Las Vegas Sands Corp.,Risk:_Sustainalytics,17.69,2022
17219,Las Vegas Sands Corp.,Animal_testing?,False,2022
17220,Las Vegas Sands Corp.,peerGroup,Consumer Services,2022
17221,Las Vegas Sands Corp.,"Does_company_use_products_from_Soy,_Palm_Oil,_Mining,_Timber,_Fisheries,_Agriculture,_Cattle",False,2022
17222,Las Vegas Sands Corp.,"Ready for publishing (scope 1,2)",True,2021
17223,Las Vegas Sands Corp.,emissions_scope_1,60878,2021
17224,Las Vegas Sands Corp.,emissions_scope_2_location,675313,2021
17225,Las Vegas Sands Corp.,emissions_scope_2_market,547990,2021
17226,Las Vegas Sands Corp.,emissions_scope_1,69255,2020
17227,Las Vegas Sands Corp.,emissions_scope_2_location,586305,2020
17228,Las Vegas Sands Corp.,emissions_scope_2_market,472501,2020
17229,Las Vegas Sands Corp.,emissions_scope_1,214263,2019
17230,Las Vegas Sands Corp.,emissions_scope_2_location,766936,2019
17231,Las Vegas Sands Corp.,emissions_scope_2_market,675385,2019
17232,Las Vegas Sands Corp.,emissions_scope_1,252509,2018
17233,Las Vegas Sands Corp.,emissions_scope_2_location,730095,2018
17234,Las Vegas Sands Corp.,emissions_scope_2_market,686185,2018
17235,Las Vegas Sands Corp.,emissions_scope_1,244606,2017
17236,Las Vegas Sands Corp.,emissions_scope_2_location,809729,2017
17237,Las Vegas Sands Corp.,emissions_scope_2_market,757360,2017
17238,Las Vegas Sands Corp.,Revenue,12?73?,2017
17239,Las Vegas Sands Corp.,Ready for publishing (scope 3),True,2021
17240,Las Vegas Sands Corp.,emissions_scope_3,299062,2021
17241,Las Vegas Sands Corp.,emissions_scope_3,306669,2020
17242,Las Vegas Sands Corp.,emissions_scope_3,594077,2019
17243,"American International Group, Inc.",ceo_pay_ratio,265,2020
17244,"American International Group, Inc.",UN_GC_Participant,True,2021
17245,"American International Group, Inc.",Arabesque_GC_score,52.3,2021
17246,"American International Group, Inc.",Arabesque_ESG_score,51.05,2021
17247,"American International Group, Inc.",Long-term_temperature,2°C,2021
17248,"American International Group, Inc.",Near-term_temperature,1.5°C,2021
17249,"American International Group, Inc.",S&P500,True,2021
17250,"American International Group, Inc.",Employees,36600,2021
17251,"American International Group, Inc.",Revenue,47.59B,2018
17252,"American International Group, Inc.",Revenue,49.52B,2019
17253,"American International Group, Inc.",Revenue,43.34B,2020
17254,"American International Group, Inc.",Revenue,52.05B,2021
17255,"American International Group, Inc.",adult,No,2022
17256,"American International Group, Inc.",alcoholic,No,2022
17257,"American International Group, Inc.",catholic,No,2022
17258,"American International Group, Inc.",coal,No,2022
17259,"American International Group, Inc.",controversialWeapons,No,2022
17260,"American International Group, Inc.",furLeather,No,2022
17261,"American International Group, Inc.",gambling,No,2022
17262,"American International Group, Inc.",gmo,No,2022
17263,"American International Group, Inc.",militaryContract,No,2022
17264,"American International Group, Inc.",nuclear,No,2022
17265,"American International Group, Inc.",pesticides,No,2022
17266,"American International Group, Inc.",smallArms,No,2022
17267,"American International Group, Inc.",tobacco,No,2022
17268,"American International Group, Inc.",relatedControversy,Customer Incidents; Business Ethics Incidents,2022
17269,"American International Group, Inc.",Risk:_Sustainalytics,25.43,2022
17270,"American International Group, Inc.",Animal_testing?,False,2022
17271,"American International Group, Inc.",peerGroup,Insurance,2022
17272,"American International Group, Inc.","Does_company_use_products_from_Soy,_Palm_Oil,_Mining,_Timber,_Fisheries,_Agriculture,_Cattle",False,2022
17273,"American International Group, Inc.","Ready for publishing (scope 1,2)",True,2021
17274,"American International Group, Inc.",emissions_scope_1,17015,2021
17275,"American International Group, Inc.",Scope 2 (Undefined),73322,2021
17276,"American International Group, Inc.",emissions_scope_1,6156,2020
17277,"American International Group, Inc.",Scope 2 (Undefined),71106,2020
17278,"American International Group, Inc.",emissions_scope_1,17121,2019
17279,"American International Group, Inc.",Scope 2 (Undefined),93781,2019
17280,"American International Group, Inc.",Ready for publishing (scope 3),True,2021
17281,"American International Group, Inc.",emissions_scope_3,517033,2021
17282,"American International Group, Inc.",emissions_scope_3,430602,2020
17283,"American International Group, Inc.",emissions_scope_3,419169,2019
17284,Liberty Broadband Corp.,ceo_pay_ratio,264,2020
17285,Liberty Broadband Corp.,Arabesque_GC_score,50.72,2021
17286,Liberty Broadband Corp.,Arabesque_ESG_score,47.54,2021
17287,Liberty Broadband Corp.,Long-term_temperature,3°C,2021
17288,Liberty Broadband Corp.,Near-term_temperature,3°C,2021
17289,"AutoNation, Inc.",ceo_pay_ratio,263,2020
17290,"AutoNation, Inc.",Arabesque_GC_score,46.68,2021
17291,"AutoNation, Inc.",Arabesque_ESG_score,53.11,2021
17292,"AutoNation, Inc.",Long-term_temperature,3°C,2021
17293,"AutoNation, Inc.",Near-term_temperature,3°C,2021
17294,"Assurant, Inc.",ceo_pay_ratio,263,2020
17295,"Assurant, Inc.",Arabesque_GC_score,46.41,2021
17296,"Assurant, Inc.",Arabesque_ESG_score,46.22,2021
17297,"Assurant, Inc.",Long-term_temperature,3°C,2021
17298,"Assurant, Inc.",Near-term_temperature,3°C,2021
17299,"Assurant, Inc.",S&P500,True,2021
17300,"Assurant, Inc.",Employees,15600,2021
17301,"Assurant, Inc.",Revenue,8B,2018
17302,"Assurant, Inc.",Revenue,9.41B,2019
17303,"Assurant, Inc.",Revenue,9.59B,2020
17304,"Assurant, Inc.",Revenue,10.19B,2021
17305,"Assurant, Inc.",adult,No,2022
17306,"Assurant, Inc.",alcoholic,No,2022
17307,"Assurant, Inc.",catholic,No,2022
17308,"Assurant, Inc.",coal,No,2022
17309,"Assurant, Inc.",controversialWeapons,No,2022
17310,"Assurant, Inc.",furLeather,No,2022
17311,"Assurant, Inc.",gambling,No,2022
17312,"Assurant, Inc.",gmo,No,2022
17313,"Assurant, Inc.",militaryContract,No,2022
17314,"Assurant, Inc.",nuclear,No,2022
17315,"Assurant, Inc.",pesticides,No,2022
17316,"Assurant, Inc.",smallArms,No,2022
17317,"Assurant, Inc.",tobacco,No,2022
17318,"Assurant, Inc.",relatedControversy,Customer Incidents,2022
17319,"Assurant, Inc.",Risk:_Sustainalytics,24.59,2022
17320,"Assurant, Inc.",Animal_testing?,False,2022
17321,"Assurant, Inc.",peerGroup,Insurance,2022
17322,"Assurant, Inc.","Does_company_use_products_from_Soy,_Palm_Oil,_Mining,_Timber,_Fisheries,_Agriculture,_Cattle",False,2022
17323,"Assurant, Inc.","Ready for publishing (scope 1,2)",True,2021
17324,"Assurant, Inc.",emissions_scope_1,2132,2021
17325,"Assurant, Inc.",emissions_scope_2_location,14670,2021
17326,"Assurant, Inc.",emissions_scope_2_market,14973,2021
17327,"Assurant, Inc.",emissions_scope_1,1117,2020
17328,"Assurant, Inc.",emissions_scope_2_location,16316,2020
17329,"Assurant, Inc.",emissions_scope_2_market,16558,2020
17330,"Assurant, Inc.",Ready for publishing (scope 3),True,2021
17331,"Assurant, Inc.",emissions_scope_3,334150,2021
17332,Humana Inc.,ceo_pay_ratio,262,2020
17333,Humana Inc.,Arabesque_GC_score,64.32,2021
17334,Humana Inc.,Arabesque_ESG_score,58.74,2021
17335,Humana Inc.,Long-term_temperature,2°C,2021
17336,Humana Inc.,Near-term_temperature,1.5°C,2021
17337,Humana Inc.,S&P500,True,2021
17338,Humana Inc.,Employees,95500,2021
17339,Humana Inc.,Revenue,56.91B,2018
17340,Humana Inc.,Revenue,64.89B,2019
17341,Humana Inc.,Revenue,77.16B,2020
17342,Humana Inc.,Revenue,84.19B,2021
17343,Humana Inc.,adult,No,2022
17344,Humana Inc.,alcoholic,No,2022
17345,Humana Inc.,catholic,No,2022
17346,Humana Inc.,coal,No,2022
17347,Humana Inc.,controversialWeapons,No,2022
17348,Humana Inc.,furLeather,No,2022
17349,Humana Inc.,gambling,No,2022
17350,Humana Inc.,gmo,No,2022
17351,Humana Inc.,militaryContract,No,2022
17352,Humana Inc.,nuclear,No,2022
17353,Humana Inc.,pesticides,No,2022
17354,Humana Inc.,smallArms,No,2022
17355,Humana Inc.,tobacco,No,2022
17356,Humana Inc.,relatedControversy,Customer Incidents,2022
17357,Humana Inc.,Risk:_Sustainalytics,22.37,2022
17358,Humana Inc.,Animal_testing?,False,2022
17359,Humana Inc.,peerGroup,Healthcare,2022
17360,Humana Inc.,"Does_company_use_products_from_Soy,_Palm_Oil,_Mining,_Timber,_Fisheries,_Agriculture,_Cattle",False,2022
